sample_idx,is_outlier,iforest_score,label,abs_label,text_std,audio_std,vision_std,text_jump,audio_jump,vision_jump
13556,0,0.0527195852867403,1.6666666,1.6666666,1.2545395,0.93870145,1.5342352,1.3354132,0.4614884,0.46622533
13557,0,0.1812154894439724,1.6666666,1.6666666,0.6958305,0.678912,0.8986215,0.38377392,0.15469629,0.1760814
13558,1,-0.0138963834909822,1.0,1.0,1.3126334,1.0302173,1.402002,1.4400126,0.5597684,0.51127654
13559,0,0.0525054669409371,2.3333333,2.3333333,1.3054241,1.0808144,1.3909934,1.2977921,0.55558354,0.5220549
13560,0,0.1484465079441716,2.0,2.0,0.95711106,0.7687965,0.9434028,0.640578,0.23424943,0.26123494
13561,0,0.0065022864711745,1.6666666,1.6666666,1.2806679,1.0805302,1.6477157,1.4251275,0.53654534,0.5542355
13562,1,-0.0225657010694182,1.6666666,1.6666666,1.4213878,1.0878204,1.4422239,1.6395177,0.62373483,0.5296858
13563,0,0.0530449416368841,1.6666666,1.6666666,1.3235381,1.0347595,1.4399717,1.3780409,0.54774255,0.5268676
13564,0,0.0034108062758775,1.6666666,1.6666666,1.3715594,0.99762475,1.5726464,1.5363256,0.5311726,0.5902454
13565,0,0.0080533129614045,0.6666667,0.6666667,1.2613045,1.0855243,1.4341847,1.3785161,0.54783934,0.5348523
13566,0,0.0939105945158037,1.3333334,1.3333334,1.1737229,0.9902101,1.2887034,1.1116486,0.41488105,0.41612288
13567,0,0.1690331230752894,2.3333333,2.3333333,0.77564627,0.72447157,1.0388763,0.46577823,0.1751406,0.1847583
13568,0,0.0135832985114926,-0.6666667,0.6666667,1.326922,1.0985997,1.6838355,1.3912485,0.5525235,0.6429635
13569,0,0.1782401652054022,2.0,2.0,0.68082803,0.7393277,0.90977913,0.39170966,0.19579558,0.21639068
13570,0,0.1782171268915146,1.6666666,1.6666666,0.56517595,0.6713681,0.9586741,0.26540887,0.13438444,0.17094639
13571,0,0.1434440255207754,-1.6666666,1.6666666,0.9488895,0.8864814,1.5273589,0.765091,0.36058548,0.45401686
13572,0,0.0600335796733726,1.0,1.0,1.2255758,0.977324,1.481379,1.2241577,0.4979144,0.54005253
13573,0,0.1381883503903302,1.0,1.0,1.0407463,0.8569424,1.3553748,0.8940888,0.3328671,0.40131623
13574,0,0.0695191096589351,0.33333334,0.33333334,1.1893618,0.95013833,1.3397208,1.133399,0.4411183,0.43308917
13575,0,0.1065404345329506,1.0,1.0,1.0981436,0.930373,1.4644209,1.0040531,0.42943558,0.48377526
13576,0,0.1706013918154235,1.0,1.0,0.7244598,0.7400072,0.92394006,0.43689358,0.17813846,0.2093833
13577,0,0.1652324729265202,1.0,1.0,0.85301906,0.7783652,0.90032417,0.60726434,0.26381508,0.2346702
13578,0,0.0209444468808014,0.6666667,0.6666667,1.3165336,1.0869995,1.2744081,1.4127312,0.5795441,0.53684235
13579,0,0.0057145183002704,1.3333334,1.3333334,1.2938398,1.0596577,1.5368485,1.4175351,0.5286646,0.5736906
13580,0,0.1721589472225115,0.33333334,0.33333334,0.72753984,0.71370333,0.91002405,0.3892671,0.15777211,0.15217222
13581,0,0.1699445703378861,0.6666667,0.6666667,0.7778749,0.7796536,0.99268144,0.46614996,0.17517275,0.22122593
13582,0,0.1054064363099565,0.0,0.0,1.0782884,0.98799616,1.4622041,1.001687,0.44998437,0.45751417
13583,0,0.1403619622185737,0.0,0.0,1.051816,0.9450052,1.3949854,0.8570509,0.34673524,0.41230354
13584,0,0.0940268665818239,-2.3333333,2.3333333,1.1599318,0.7901322,1.1486868,1.0310149,0.308807,0.27367964
13585,0,0.1206387286636707,1.3333334,1.3333334,1.1448048,0.7700922,0.96187055,1.0666261,0.31237173,0.28809336
13586,0,0.1160671139282185,2.0,2.0,1.1954601,0.7857191,0.9920235,1.1123242,0.34063998,0.29415193
13587,0,0.0214358625725868,-0.6666667,0.6666667,1.364411,1.3417598,1.0702972,1.3844023,0.63636595,0.45006007
13588,0,0.1497529265340084,1.0,1.0,1.0283284,0.8300512,0.6913836,0.8186831,0.3073673,0.23337376
13589,0,0.1747173315334917,0.33333334,0.33333334,0.72476465,0.6626191,0.4980119,0.36157116,0.13973083,0.08395175
13590,0,0.1579133131772251,0.0,0.0,0.89462304,0.79478073,0.4773341,0.6368071,0.27600223,0.15156272
13591,0,0.1162737076838,0.6666667,0.6666667,1.1142199,0.9146731,0.69853044,0.95928615,0.41203246,0.23679683
13592,0,0.1538647398892186,0.33333334,0.33333334,0.8938859,0.90645784,0.61281884,0.6269914,0.29375094,0.15399359
13593,0,0.0888709278814296,0.33333334,0.33333334,1.2047913,1.0349269,0.68497723,1.2529837,0.5487132,0.29957685
13594,0,0.1746147909994057,-0.33333334,0.33333334,0.81437194,0.7212834,0.7062345,0.49853244,0.24030465,0.12857324
13595,0,0.1171233217421994,-0.6666667,0.6666667,1.1152545,0.85642445,0.8925005,0.9545678,0.3913821,0.3145235
13596,0,0.1603984055943557,-1.3333334,1.3333334,0.85115606,0.78717095,0.9791724,0.55056113,0.26988277,0.25914302
13597,0,0.1671803814879781,0.6666667,0.6666667,0.87055045,0.7744786,0.36736295,0.55442387,0.23546414,0.061539058
13598,0,0.1737508960498333,1.0,1.0,0.68159825,0.6939705,0.39786965,0.3344746,0.14454211,0.08844215
13599,0,0.1722371137883735,-1.6666666,1.6666666,0.6869238,0.710398,0.34792587,0.32855403,0.1297856,0.032987665
13600,0,0.1836105102160077,0.0,0.0,0.7034651,0.6818232,0.35740554,0.3684357,0.15568693,0.035348114
13601,0,0.1602465722625718,0.33333334,0.33333334,0.91996306,0.77196985,0.33443767,0.6307023,0.26366633,0.023256551
13602,0,0.1807355101609753,0.0,0.0,0.6750023,0.72420174,0.42482293,0.345327,0.14944392,0.073279075
13603,0,0.1601530317857324,0.0,0.0,1.00582,0.8155045,0.69407517,0.71737796,0.27506086,0.15534553
13604,0,0.1808233302303106,0.0,0.0,0.63076407,0.6817142,0.45060438,0.3096629,0.13799837,0.055607405
13605,0,0.1406794115238283,-0.33333334,0.33333334,1.0313442,0.9177382,0.40293774,0.88794696,0.3523524,0.09837283
13606,0,0.1414136319906301,0.6666667,0.6666667,1.0572493,0.8161487,0.7535075,0.91062874,0.34080052,0.23614688
13607,0,0.1340499965152473,0.6666667,0.6666667,1.0830575,1.0044856,0.97217584,0.90931654,0.39615592,0.28733146
13608,0,0.0777719698907258,0.6666667,0.6666667,1.2354419,1.0651928,0.83283865,1.2533343,0.52786374,0.30598885
13609,0,0.1602615954531648,0.33333334,0.33333334,0.8877488,0.86617076,0.82000303,0.60697407,0.26789224,0.19583146
13610,0,0.0803262018334434,1.3333334,1.3333334,1.1939645,1.0512179,1.0375973,1.1856521,0.47698188,0.3535915
13611,0,0.1583393426917789,-0.33333334,0.33333334,0.8792764,0.80408114,0.79614806,0.5696259,0.23011342,0.19513957
13612,0,0.1106741365742867,0.33333334,0.33333334,1.1538718,0.9948588,0.96741664,1.0501668,0.42749292,0.35738578
13613,0,0.0154806325138944,1.6666666,1.6666666,1.3647506,1.1690655,0.92396265,1.4966645,0.58031416,0.40659997
13614,0,0.1457155037257804,0.6666667,0.6666667,0.97642565,0.92356676,0.87188894,0.7862116,0.32911444,0.2068999
13615,0,0.1319719862766491,2.0,2.0,1.0883849,1.0385475,0.81021893,0.945643,0.39717057,0.28545147
13616,0,0.155266014056378,-0.6666667,0.6666667,0.94341594,0.8849901,0.7696008,0.7325902,0.3071564,0.21250147
13617,0,0.0941016913253141,0.6666667,0.6666667,1.1408641,1.0155268,0.9104153,1.0151528,0.43533677,0.31234756
13618,0,0.1270494266821515,0.6666667,0.6666667,1.0664858,1.0099797,0.81616557,0.90306425,0.40959394,0.28379533
13619,0,0.1509349679103911,1.0,1.0,1.0181586,0.8583264,0.92874306,0.82306266,0.32408658,0.2779843
13620,0,0.1430713350777773,-1.6666666,1.6666666,1.0107197,0.9103785,0.90445405,0.80912894,0.3260875,0.2657363
13621,0,0.1566548040231741,0.33333334,0.33333334,0.8572082,0.7949231,0.7176151,0.5278415,0.2185912,0.16757369
13622,0,0.1405372148088786,0.6666667,0.6666667,1.022951,0.93820196,0.9293839,0.82956976,0.33098564,0.31649628
13623,0,0.0999565189584092,0.0,0.0,1.251667,1.0560503,0.999577,1.1762071,0.48820096,0.33735302
13624,0,0.1530391382241056,0.33333334,0.33333334,0.99955,0.91040176,0.88746274,0.69579333,0.31205824,0.19547573
13625,0,0.1541705460014037,0.0,0.0,0.98343533,0.8801892,0.85632724,0.7229103,0.31077617,0.2718616
13626,0,0.0788577039888248,1.0,1.0,1.246816,1.0639694,1.0367397,1.282254,0.519756,0.41153347
13627,0,0.1668202970802111,-0.33333334,0.33333334,0.90954745,0.79212725,0.8070235,0.6174761,0.23999996,0.19007276
13628,0,0.1440274085127281,0.33333334,0.33333334,1.05646,0.9516514,0.9129875,0.7959406,0.3025396,0.2831062
13629,0,0.1299859543253075,0.0,0.0,1.0810628,0.9746489,0.83173156,0.88069373,0.36060315,0.28768027
13630,0,0.1370538651105792,-1.3333334,1.3333334,1.0257263,0.8741011,0.86711687,0.84282225,0.3455896,0.2837882
13631,0,0.0989187565137154,0.6666667,0.6666667,1.208933,0.99165875,0.9212131,1.1416087,0.44186112,0.33541813
13632,0,0.1303518971520392,1.3333334,1.3333334,1.0766016,0.949711,0.902382,0.89094865,0.36463317,0.27746254
13633,0,0.1684844305707057,0.0,0.0,0.8180691,0.7458087,0.6527681,0.52034175,0.21193276,0.12946762
13634,0,0.0712899767125164,0.6666667,0.6666667,1.2641692,1.052785,0.98505783,1.1729916,0.47360352,0.34574854
13635,0,0.1561344849660087,1.3333334,1.3333334,1.0309632,0.864018,0.8727125,0.7844913,0.31052503,0.21710728
13636,0,0.1495664813867959,0.6666667,0.6666667,0.92182064,0.9083589,0.74068856,0.7196197,0.309281,0.22055097
13637,0,0.1706701381447991,-0.6666667,0.6666667,0.83886945,0.780738,0.7470179,0.55693316,0.25210574,0.14663345
13638,0,0.1604729894682893,0.0,0.0,0.95096,0.81027424,0.92604,0.7455984,0.3079837,0.23590264
13639,0,0.0799839271709975,0.6666667,0.6666667,1.1655452,1.3859181,0.9444851,1.0941492,0.61530954,0.20860817
13640,1,-0.029565733024649,1.3333334,1.3333334,1.3705713,1.669743,1.0473342,1.4654075,0.8385624,0.27119693
13641,1,-0.0216860676624032,1.0,1.0,1.3841176,1.6891102,1.0750206,1.56338,0.8341659,0.2451206
13642,1,-0.0113839563535069,1.0,1.0,1.4735192,1.744907,1.0133041,1.6690671,0.8775169,0.24142483
13643,0,0.1448383631996877,0.33333334,0.33333334,1.0050479,1.1118138,1.2180815,0.80772215,0.5209107,0.33041507
13644,1,-0.0105201698501617,1.6666666,1.6666666,1.4692633,1.3301053,1.5460496,1.6265544,0.8670442,0.55978847
13645,0,0.1300083370085653,1.3333334,1.3333334,1.0801837,1.1334372,1.1026874,0.88912123,0.5302678,0.29843405
13646,0,0.1667188766695882,0.6666667,0.6666667,0.8670885,0.9366045,0.8770868,0.59278,0.33247882,0.19533671
13647,0,0.0875341196015354,0.6666667,0.6666667,1.1839252,1.2885348,1.385295,1.1471254,0.74188465,0.48803657
13648,0,0.1330267315481981,0.33333334,0.33333334,1.0686941,1.1610464,1.3254685,0.89859706,0.5247138,0.3591503
13649,0,0.1496182543315221,0.6666667,0.6666667,0.8769019,0.9731341,0.9745019,0.60095185,0.36463788,0.21534137
13650,0,0.1617355567923518,-0.33333334,0.33333334,0.9018515,0.9854021,1.0918097,0.5820217,0.3596345,0.2355624
13651,0,0.1593379019132202,-0.6666667,0.6666667,0.90763015,0.8268748,0.9747306,0.58991796,0.24004306,0.12887827
13652,0,0.1300591852437023,0.0,0.0,1.0467749,1.0198338,1.0303205,0.8481946,0.40120697,0.15527582
13653,0,0.1701914706623532,1.0,1.0,0.58340865,0.67827976,0.54528725,0.23045453,0.1096353,0.073652744
13654,0,0.1763790912689568,1.6666666,1.6666666,0.6603557,0.71119976,0.60786885,0.29778466,0.14025848,0.096069925
13655,0,0.1693322777043617,2.0,2.0,0.84231895,0.7878306,0.6725907,0.52828556,0.20482759,0.109439224
13656,0,0.1283714729549818,1.0,1.0,1.154306,0.95084226,0.8274673,0.96508694,0.39626068,0.24641673
13657,0,0.1762762541130228,-1.6666666,1.6666666,0.84336793,0.7956748,0.58075833,0.46790645,0.19448538,0.11667302
13658,0,0.1474254543014235,2.0,2.0,1.0779694,0.9392935,0.72726446,0.8099834,0.33330777,0.1685263
13659,1,-0.0071391574118984,0.0,0.0,1.3872366,1.2015239,0.88719815,1.5053773,0.6466994,0.3309522
13660,0,0.1672846281454972,-0.6666667,0.6666667,0.8428418,0.7997487,0.66837096,0.49668342,0.21267118,0.102610454
13661,0,0.1725589264537803,1.0,1.0,0.7010335,0.7151983,0.65743774,0.3860943,0.17798148,0.105172195
13662,0,0.1567791853860011,0.0,0.0,0.8882502,0.95044315,0.6541066,0.509702,0.27056924,0.108124614
13663,0,0.1337320135466493,-1.3333334,1.3333334,1.0500505,1.1823534,0.8409124,0.8557972,0.5195818,0.16657504
13664,0,0.0302718344983318,0.33333334,0.33333334,1.297494,1.3748523,0.91949123,1.3702494,0.7957842,0.28059673
13665,0,0.1602516038522706,-1.3333334,1.3333334,0.8956003,0.84374183,1.1072712,0.6712563,0.28712472,0.22799905
13666,0,0.1582432244414523,0.0,0.0,0.7976777,0.76471424,0.8239569,0.48317674,0.23223607,0.15442134
13667,0,0.1512083480936511,-0.6666667,0.6666667,0.95797247,0.88577604,0.9364392,0.69410694,0.2924285,0.21105996
13668,0,0.1531513827090555,1.3333334,1.3333334,0.9117311,0.75484335,1.1945066,0.6184758,0.2691973,0.3192937
13669,0,0.1464876520619591,0.33333334,0.33333334,0.95803463,0.8758187,1.1735121,0.6966981,0.34294465,0.32784322
13670,0,0.1765817495910417,1.3333334,1.3333334,0.67027104,0.7711687,0.8143459,0.29998916,0.16250333,0.13468371
13671,0,0.1366736189648497,1.0,1.0,1.0185671,0.9516863,0.9503369,0.8105454,0.3720431,0.2160057
13672,0,0.1750530770588501,0.33333334,0.33333334,0.67281216,0.72021925,0.7475825,0.34752822,0.1522583,0.048264414
13673,0,0.1146441020852805,1.3333334,1.3333334,1.158559,1.0967934,1.400175,1.0710212,0.56074476,0.36735436
13674,0,0.1625792669818585,0.0,0.0,0.8688415,0.8791608,0.9743836,0.56506246,0.2967388,0.27169687
13675,0,0.1219007644029598,-0.33333334,0.33333334,1.0020797,0.9610374,1.434501,0.8682249,0.42617628,0.45343828
13676,0,0.1624748646685501,-0.33333334,0.33333334,0.8871498,0.9144917,0.6744237,0.5958458,0.23732421,0.13250807
13677,0,0.1692131381927246,-1.3333334,1.3333334,0.76501805,0.8684486,0.57466614,0.42469376,0.19350596,0.0994099
13678,0,0.1657342076406193,-0.6666667,0.6666667,0.91513056,0.888951,0.6776087,0.61555135,0.22697985,0.11192963
13679,0,0.1721363585757669,2.3333333,2.3333333,0.7498143,0.75167626,0.5395805,0.38383955,0.14799093,0.07487184
13680,0,0.1335760247570042,2.6666667,2.6666667,1.0448834,0.90440583,0.8178723,0.87039363,0.32930338,0.18221255
13681,0,0.1686650982409351,0.6666667,0.6666667,0.812447,0.7739921,0.6309367,0.48822266,0.18335348,0.087952115
13682,0,0.1544211978474172,0.33333334,0.33333334,0.9331015,0.8654532,0.8772695,0.6653428,0.30894345,0.02692866
13683,0,0.1736533816777515,1.3333334,1.3333334,0.60434675,0.59242743,0.49865153,0.24798593,0.100257024,0.080901496
13684,0,0.1631458390206467,1.3333334,1.3333334,0.9165,0.817741,0.76261985,0.6351089,0.29436302,0.20316978
13685,0,0.0936996217953713,1.6666666,1.6666666,1.1572173,0.9330775,0.91525024,1.0561857,0.45962515,0.25834602
13686,0,0.1444116315298808,1.3333334,1.3333334,0.9087428,0.74542034,0.69794136,0.5798538,0.22098978,0.15523493
13687,0,0.1728582023847895,0.0,0.0,0.59553677,0.5858787,0.39217693,0.20807523,0.08327033,0.03420578
13688,0,0.1528323868035135,0.33333334,0.33333334,0.98803425,0.75843257,0.6727341,0.6795848,0.26935086,0.16009395
13689,0,0.1766408888650017,1.0,1.0,0.81112486,0.6772232,0.64304453,0.4868636,0.19078042,0.12489489
13690,0,0.1740177919936105,1.3333334,1.3333334,0.6359125,0.6400466,0.65597326,0.28561297,0.12646078,0.11377809
13691,0,0.1550118624178856,0.33333334,0.33333334,0.99474233,0.7996531,0.77474684,0.7186451,0.31410882,0.16963154
13692,0,0.1738342013676008,0.33333334,0.33333334,0.82533103,0.79262435,0.70164806,0.50986683,0.18014285,0.12124262
13693,0,0.0829800650575932,1.3333334,1.3333334,1.2250174,0.9903222,0.9521541,1.2116753,0.414271,0.28809193
13694,0,0.1731915224549328,1.0,1.0,0.76615846,0.74598444,0.7088836,0.40753567,0.15406607,0.07466872
13695,0,0.1388357129313059,1.6666666,1.6666666,1.0848205,0.9136276,0.8971332,0.8928944,0.32943448,0.18077801
13696,0,0.1375985340363779,1.0,1.0,1.0831987,0.87783235,0.90226346,0.9074534,0.31706026,0.18726543
13697,0,0.1555170182931141,1.3333334,1.3333334,0.9540752,0.79352826,0.8387009,0.71790785,0.23898251,0.14547837
13698,0,0.1585618538379524,0.6666667,0.6666667,0.9855786,0.8009804,0.84748703,0.7551529,0.2692128,0.1489512
13699,0,0.1592904799643189,1.6666666,1.6666666,1.0072124,0.850672,0.8826276,0.80400205,0.2931494,0.1766451
13700,0,0.1271239164005276,0.33333334,0.33333334,1.0795474,0.8445027,0.9273874,0.9583611,0.36061496,0.24819031
13701,1,-0.0210996279422128,-0.6666667,0.6666667,1.3484392,1.0994507,1.0443808,1.4621134,0.5135402,0.30786902
13702,0,0.1743280032960257,0.6666667,0.6666667,0.70854545,0.6928328,0.6524295,0.3953154,0.1619329,0.12409207
13703,1,-0.0139434145977552,1.3333334,1.3333334,1.4143059,1.0832376,1.0281695,1.6322267,0.5556668,0.29860747
13704,0,0.0221598537859702,0.33333334,0.33333334,1.2571737,1.1928608,1.0438776,1.3224977,0.46857616,0.36774418
13705,0,0.119531006458837,0.0,0.0,1.0950432,0.9033808,0.75658447,0.99851036,0.3480434,0.2555185
13706,0,0.1177284095117803,0.6666667,0.6666667,1.0786146,0.7926973,1.1958361,0.9389651,0.33742344,0.2974938
13707,0,0.175500652082106,0.33333334,0.33333334,0.56254137,0.6058059,0.5623812,0.20163116,0.082966186,0.11022537
13708,0,0.1753482553258375,0.6666667,0.6666667,0.68778855,0.61822575,0.6641074,0.34665456,0.110508285,0.13578011
13709,0,0.1667728718268442,2.0,2.0,0.9001301,0.72462124,1.1151019,0.6184145,0.22696145,0.16330521
13710,0,0.1708210560059056,0.33333334,0.33333334,0.8173749,0.7851023,0.97406405,0.5130419,0.21581732,0.15731597
13711,0,0.1667304425105563,1.3333334,1.3333334,0.8500543,0.7504054,0.84147537,0.48894978,0.16692947,0.15393963
13712,0,0.1539548104132179,2.6666667,2.6666667,1.0144546,0.897006,0.8558766,0.7922499,0.3103037,0.26347673
13713,0,0.1463410369064799,1.3333334,1.3333334,0.9215567,0.85589904,0.9041731,0.62926674,0.28245482,0.24561714
13714,0,0.1484536705274116,2.0,2.0,0.9761988,0.85617834,0.8448989,0.77702236,0.3237485,0.2578836
13715,0,0.0510638403589001,1.3333334,1.3333334,1.3442146,1.0898049,1.1765014,1.5261139,0.5890175,0.383425
13716,0,0.1245895336166965,1.3333334,1.3333334,0.9959245,0.8702363,1.0352526,0.84528303,0.33228993,0.21449769
13717,0,0.1701602683534405,2.3333333,2.3333333,0.8607129,0.7085345,0.77838314,0.5846497,0.19695893,0.13855304
13718,0,0.1352353666118637,2.0,2.0,1.0450953,0.8795204,1.040513,0.8808327,0.37285054,0.22873004
13719,0,0.1762000394481885,2.3333333,2.3333333,0.78307474,0.7130177,0.79750526,0.43785024,0.18560661,0.1349103
13720,0,0.1586937722702857,0.6666667,0.6666667,0.8927846,0.78821766,0.8705536,0.57343477,0.20565057,0.21822755
13721,0,0.1690225902711075,1.0,1.0,0.74397165,0.6629867,0.51602745,0.3518396,0.13341096,0.07486284
13722,0,0.1590373751293188,-0.33333334,0.33333334,0.9467749,0.74034816,0.81443805,0.57560486,0.17819263,0.17839484
13723,0,0.1483803997608822,1.3333334,1.3333334,1.0011836,0.8755224,0.9660104,0.70613474,0.2633409,0.25648493
13724,0,0.1729537182031223,0.0,0.0,0.8994737,0.81522125,0.767337,0.60348064,0.21800265,0.18206978
13725,0,0.1137352872150225,0.33333334,0.33333334,1.242596,0.9484559,0.96908236,1.105709,0.39194676,0.4077619
13726,0,0.0728491380111392,0.6666667,0.6666667,1.3487144,1.0422506,1.0857298,1.2628222,0.46737868,0.32489678
13727,0,0.1547558052053242,1.0,1.0,1.0049298,0.7812502,0.8389724,0.57483137,0.21685417,0.1810848
13728,0,0.0775497447767492,0.6666667,0.6666667,1.2759345,0.9663242,1.2362837,1.1582263,0.4177346,0.43706402
13729,0,0.1616050121596953,0.6666667,0.6666667,0.8578344,0.7365235,0.3290613,0.5026085,0.15551077,0.005621086
13730,0,0.1711412563283775,-0.33333334,0.33333334,0.8228219,0.7684808,0.3478719,0.51379883,0.1829335,0.04532978
13731,0,0.1640618691852955,-0.33333334,0.33333334,0.78277844,0.741826,0.40630814,0.405113,0.16962545,0.065553084
13732,0,0.1350642994712922,-2.6666667,2.6666667,1.014876,0.9716734,0.68527687,0.7650027,0.28236052,0.14780739
13733,0,0.1591171518707112,-1.0,1.0,0.8610584,0.8712347,0.61553746,0.53027946,0.20467448,0.11304558
13734,0,0.1707756658770357,-2.3333333,2.3333333,0.6895716,0.71863943,0.54206383,0.30077282,0.12882759,0.08582299
13735,0,0.1463312536294573,0.0,0.0,0.95707256,0.8720939,1.416482,0.70400596,0.24584378,0.40207464
13736,0,0.124560258847689,1.0,1.0,1.1323586,0.8536181,0.6055323,0.97353023,0.29870328,0.18956643
13737,0,0.170423559850551,0.0,0.0,0.7367952,0.73634005,0.55169857,0.4207505,0.16749363,0.07955685
13738,0,0.1694713411587796,0.0,0.0,0.6277294,0.66936445,0.59825146,0.27873203,0.11595771,0.052285343
13739,0,0.0948530598709423,0.6666667,0.6666667,1.2018292,1.0763887,1.1161174,1.1359981,0.49093822,0.4521836
13740,0,0.005780384093214,1.3333334,1.3333334,1.4018995,1.2269014,1.3631856,1.4863609,0.63457114,0.5508748
13741,1,-0.0133817216798585,1.3333334,1.3333334,1.3407134,1.2051352,1.5874982,1.4887816,0.6002785,0.6191975
13742,0,0.0025932634725301,1.6666666,1.6666666,1.3285569,1.2560022,1.356666,1.4513983,0.6253843,0.5957078
13743,0,0.16552160119294,-0.6666667,0.6666667,0.8632292,0.7460077,1.2376312,0.5302032,0.19475958,0.1703998
13744,0,0.1693595746893169,1.0,1.0,0.858082,0.72836035,1.0344807,0.59435123,0.24353264,0.29650602
13745,0,0.0836915009544267,2.3333333,2.3333333,1.2514989,1.0851941,0.9963932,1.2361645,0.48620713,0.30951667
13746,0,0.1318931136118266,-1.3333334,1.3333334,1.2011865,0.8064444,0.7330867,1.0166469,0.3182601,0.16593757
13747,0,0.1557185389160053,-1.6666666,1.6666666,0.9940251,0.69358265,0.67035776,0.6121442,0.19879824,0.1299122
13748,0,0.0221486462991055,1.3333334,1.3333334,1.391604,0.8891102,0.8802318,1.5503417,0.5001424,0.29882655
13749,0,0.0106249036124905,0.0,0.0,1.3238295,0.9118304,0.9550012,1.5453019,0.54008055,0.3273782
13750,0,0.1730854992434639,0.6666667,0.6666667,0.9123968,0.74733174,0.94975024,0.5355655,0.18437374,0.27277187
13751,0,0.155639211969269,0.33333334,0.33333334,0.9975916,0.84478223,0.64248574,0.65129435,0.22439587,0.10645284
13752,0,0.157540038794465,0.0,0.0,0.8707,0.87277424,0.58753747,0.5401893,0.22792056,0.08644526
13753,0,0.1384992085845108,0.0,0.0,0.9579098,0.8438993,0.75142884,0.6315704,0.24364302,0.14252907
13754,0,0.0027965511460484,0.6666667,0.6666667,1.4134495,1.0928432,1.3045969,1.5691355,0.58842105,0.4563589
13755,0,0.0097510038548619,0.6666667,0.6666667,1.3451495,1.0703887,1.2713053,1.5260199,0.592623,0.51372087
13756,0,0.1093206754077175,0.33333334,0.33333334,1.0976096,0.88456887,0.95495945,0.9159124,0.3470298,0.2283022
13757,1,-0.0338380900643398,0.6666667,0.6666667,1.3246214,1.0982673,1.3937913,1.4683124,0.5654314,0.5559562
13758,0,0.1144650920457289,1.6666666,1.6666666,1.0300634,0.9173337,1.0628202,0.86173826,0.3356365,0.27728274
13759,0,0.1512425724304658,1.0,1.0,0.94744825,0.94659245,0.7046049,0.7641866,0.32940096,0.20762327
13760,0,0.1775091109457212,-1.6666666,1.6666666,0.80966544,0.8103236,0.5724135,0.48581606,0.1988164,0.108916305
13761,0,0.1428584235651074,1.6666666,1.6666666,1.0294982,0.94772667,0.62170285,0.7876969,0.31284186,0.13494658
13762,0,0.1661002401355608,1.6666666,1.6666666,0.94983035,0.91170967,0.60355556,0.6490277,0.23482805,0.14700428
13763,0,0.1594678809342942,0.0,0.0,0.8672635,0.90842474,0.6504775,0.6201276,0.29554555,0.15709719
13764,0,0.1509935521381986,0.33333334,0.33333334,0.9055732,0.853313,0.8050911,0.6550104,0.31658003,0.21960685
13765,0,0.1430899580224321,0.0,0.0,0.880621,0.99304587,0.8778893,0.5995452,0.31527388,0.2750768
13766,0,0.1422994101036122,1.3333334,1.3333334,1.0304681,0.9802023,0.968669,0.8561563,0.42618975,0.32921702
13767,0,0.1327883676449787,0.0,0.0,1.1121778,1.0317361,0.9120657,0.99641204,0.5076696,0.34162652
13768,0,0.1052522156297269,0.33333334,0.33333334,1.1713474,1.0334955,0.8440332,1.0541179,0.53513646,0.34219304
13769,0,0.1365014838968116,0.0,0.0,1.0238813,0.98971903,0.93618876,0.8907563,0.42005223,0.31651556
13770,0,0.1687579529233998,0.0,0.0,0.7923849,0.7058329,0.75660676,0.48924887,0.18690456,0.13106363
13771,0,0.0171060514645389,1.3333334,1.3333334,1.4169321,1.020085,1.2148548,1.5927434,0.5901739,0.49213377
13772,0,0.1133362019599464,1.3333334,1.3333334,1.1599021,0.9098421,1.1340556,1.0390635,0.4025731,0.3478043
13773,0,0.171574208278615,0.6666667,0.6666667,0.83827764,0.6908076,0.88445526,0.48991996,0.17136648,0.1718136
13774,0,0.1574593753551544,0.6666667,0.6666667,0.8832514,0.7624458,0.8681518,0.5072157,0.21149854,0.17426378
13775,0,0.1793634689788269,0.6666667,0.6666667,0.73137546,0.731983,0.7812959,0.40001747,0.17441903,0.15027305
13776,0,0.1424272895925538,1.6666666,1.6666666,1.0655777,0.8381905,1.0730252,0.88970065,0.3359799,0.29415166
13777,0,0.1503462081419949,0.6666667,0.6666667,0.95300317,0.7563437,0.94952726,0.73178357,0.27081835,0.26137605
13778,0,0.1209045472174822,0.6666667,0.6666667,1.1713262,0.8937177,1.0358185,1.0806916,0.38635305,0.3065017
13779,0,0.1712120617138427,1.0,1.0,0.58845073,0.6103806,0.806489,0.21274604,0.089151956,0.13869362
13780,0,0.1830037468635375,0.6666667,0.6666667,0.83754873,0.6740017,0.7981451,0.4769799,0.18181476,0.11975703
13781,0,0.1733496159406484,1.3333334,1.3333334,0.82125306,0.71627516,0.72747153,0.43184322,0.15832804,0.13140972
13782,0,0.1768373759307589,0.0,0.0,0.743252,0.6882595,0.7029288,0.3987118,0.15889503,0.10885958
13783,0,0.1579700749033789,0.6666667,0.6666667,1.0744758,0.753299,0.930516,0.75233227,0.26548538,0.18736686
13784,0,0.1739459119246206,0.0,0.0,0.7690635,0.70590043,0.8131908,0.4977531,0.21053055,0.15734866
